0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.572373401307293580e-05,-2.873681287925141601e-05,3.013078866178489106e-06,-1.878754403298772633e-24,-9.600327385944869939e-21
-6.571461455000239251e-11,7.717120203921880740e-05,-8.621043863775424126e-05,9.039214559789271840e-06,-6.571461455000801475e-11,2.203874618414149585e-11
-4.600023017745206064e-10,1.543424039985568513e-04,-1.724208770058763469e-04,1.807831873609622419e-05,-4.600023017745304291e-10,1.542712233283996624e-10
-1.642865361202286076e-09,2.572373393805070453e-04,-2.873681262965548967e-04,3.013023594739603196e-05,-1.642865361202306342e-09,5.509686518479056631e-10
-4.271449919730233060e-09,3.858560065849748208e-04,-4.310521812663629959e-04,4.519474216291652580e-05,-4.271449919730269456e-09,1.432518471670641318e-09
-9.200045884900857916e-09,5.401984019555397965e-04,-6.034730299854442360e-04,6.327154260561270132e-05,-9.200045884900900930e-09,3.085424291739708650e-09
-1.748008683335344719e-08,7.202645185046494545e-04,-8.046306497163172857e-04,8.436026890589429521e-05,-1.748008683335349351e-08,5.862305773571430226e-09
-3.036014979099155313e-08,9.260543443308205235e-04,-1.034525001801559450e-03,1.084604755723324657e-04,-3.036014979099159945e-08,1.018189840648459522e-08
-4.928595485009078977e-08,1.157567860727853112e-03,-1.293156025560384054e-03,1.355716357794092288e-04,-4.928595485009082947e-08,1.652905312162634002e-08
-7.590036455725394477e-08,1.414805039986067508e-03,-1.580523631194140051e-03,1.656931364723913719e-04,-7.590036455725398447e-08,2.545473568097668763e-08
-1.120433829948043321e-07,1.697765842885576824e-03,-1.896627691700775989e-03,1.988242727894318370e-04,-1.120433829948043586e-07,3.757602576706656829e-08
-1.597521544668941322e-07,2.006450215881617604e-03,-2.241468033798332989e-03,2.349642418010266522e-04,-1.597521544668941057e-07,5.357611568827752882e-08
-2.212609616902933411e-07,2.340858087981969281e-03,-2.615044427857558373e-03,2.741121355669846882e-04,-2.212609616902932087e-07,7.420430860406218112e-08
-2.990012233785179609e-07,2.700989367316504464e-03,-3.017356576843769050e-03,3.162669335111003947e-04,-2.990012233785176432e-07,1.002760161637168798e-07
-3.956014910966550132e-07,3.086843937398924681e-03,-3.448404104268126651e-03,3.614274941137595593e-04,-3.956014910966542721e-07,1.326727554415488233e-07
-5.138874452529485497e-07,3.498421653080755964e-03,-3.908186541148549707e-03,4.095925459227526058e-04,-5.138874452529469615e-07,1.723421450407897373e-07
-6.568818900819277432e-07,3.935722336197697291e-03,-4.396703311980543899e-03,4.607606778826181483e-04,-6.568818900819246727e-07,2.202979002279169384e-07
-8.278047474625861881e-07,4.398745770908436825e-03,-4.913953719718287122e-03,5.149303289829014994e-04,-8.278047474625802588e-07,2.776198269482300095e-07
-1.030073049403871511e-06,4.887491698726076882e-03,-5.459936929766412601e-03,5.720997772257719813e-04,-1.030073049403860076e-06,3.454538145631263808e-07
-1.267300929018503654e-06,5.401959813242344574e-03,-6.034651952983004393e-03,6.322671279135208631e-04,-1.267300929018482055e-06,4.250118271387825653e-07
-1.543299609794936682e-06,5.942149754544791967e-03,-6.638097627694432810e-03,6.954303012565354793e-04,-1.543299609794897930e-06,5.175718931053365206e-07
-1.862077392966093246e-06,6.508061103327236405e-03,-7.270272600722773974e-03,7.615870193024427666e-04,-1.862077392966025272e-06,6.244780930952981500e-07
-2.227839642762358129e-06,7.099693374693727237e-03,-7.931175307426692120e-03,8.307347921872058807e-04,-2.227839642762241662e-06,7.471405457588629820e-07
-2.644988769325203799e-06,7.717046011656383299e-03,-8.620803950756799477e-03,9.028709037090721550e-04,-2.644988769325008558e-06,8.870353913439495773e-07
-3.118124209046783635e-06,8.360118378327485375e-03,-9.339156479326688950e-03,9.779923962263835282e-04,-3.118124209046461762e-06,1.045704772817779764e-06
-3.652042402089791642e-06,9.028909752806287686e-03,-1.008623056450098400e-02,1.056096054880397176e-03,-3.652042402089270717e-06,1.224756814296613521e-06
-4.251736766830980881e-06,9.723419319761048007e-03,-1.086202357650199388e-02,1.137178391144397444e-03,-4.251736766830173658e-06,1.425865596539848516e-06
-4.922397670960852891e-06,1.044364616270687836e-02,-1.166653255953668290e-02,1.221235625700536290e-03,-4.922397670959631469e-06,1.650771129254307160e-06
-5.669412398961242382e-06,1.118958925598006332e-02,-1.249975420594603460e-02,1.308263670646005791e-03,-5.669412398959421261e-06,1.901279319944249202e-06
-6.498365115671835289e-06,1.196124745640960753e-02,-1.336168482937898951e-02,1.398258111030315247e-03,-6.498365115669145959e-06,2.179261939032584232e-06
-7.415036825646076300e-06,1.275861949468683545e-02,-1.425232033699350663e-02,1.491214185725651042e-03,-7.415036825642138444e-06,2.486656580968462203e-06
-8.425405327986447152e-06,1.358170396643397504e-02,-1.517165620068756070e-02,1.587126767632484605e-03,-8.425405327980727986e-06,2.825466621026430637e-06
-9.535645166338761893e-06,1.443049932297275038e-02,-1.611968742736317670e-02,1.685990343222819581e-03,-9.535645166330521957e-06,3.197761167492583077e-06
-1.075212757371494314e-05,1.530500386179416833e-02,-1.709640852822696261e-02,1.787798991423709353e-03,-1.075212757370316769e-05,3.605675008923062229e-06
-1.208142041180369249e-05,1.620521571673068373e-02,-1.810181348713097230e-02,1.892546361843906559e-03,-1.208142041178700424e-05,4.051408556150812511e-06
-1.353028810441864425e-05,1.713113284783220752e-02,-1.913589572795802718e-02,2.000225652346784670e-03,-1.353028810439518652e-05,4.537227778706741545e-06
-1.510569156472389845e-05,1.808275303094742520e-02,-2.019864808105613710e-02,2.110829585972941874e-03,-1.510569156469119112e-05,5.065464135312089351e-06
-1.681478811586742666e-05,1.906007384701211005e-02,-2.129006274872702678e-02,2.224350387216193943e-03,-1.681478811582218832e-05,5.638514498089714515e-06
-1.866493140464359660e-05,2.006309267104621971e-02,-2.241013126977419237e-02,2.340779757656974349e-03,-1.866493140458150909e-05,6.258841070132691328e-06
-2.066367130779712686e-05,2.109180666086177963e-02,-2.355884448311650753e-02,2.460108850957487547e-03,-2.066367130771255909e-05,6.928971296059935332e-06
-2.281875383057209577e-05,2.214621274548361773e-02,-2.473619249047370044e-02,2.582328247223304382e-03,-2.281875383045775649e-05,7.651497765179768949e-06
-2.513812099710126339e-05,2.322630761328536159e-02,-2.594216461813084532e-02,2.707427926736455902e-03,-2.513812099694776069e-05,8.429078106874084104e-06
-2.762991073222285766e-05,2.433208769984306075e-02,-2.717674937778918887e-02,2.835397243065447461e-03,-2.762991073201818062e-05,9.264434877807396006e-06
-3.030245673430434058e-05,2.546354917550922026e-02,-2.843993442651162468e-02,2.966224895558042599e-03,-3.030245673403321211e-05,1.016035544055731326e-05
-3.316428833864527403e-05,2.662068793271006942e-02,-2.973170652577137099e-02,3.099898901223037840e-03,-3.316428833828837501e-05,1.111969183325515337e-05
-3.622413037102449314e-05,2.780349957296919527e-02,-3.105205149961329930e-02,3.236406566007731401e-03,-3.622413037055752726e-05,1.214536062981835582e-05
-3.949090299095030660e-05,2.901197939366081599e-02,-3.240095419193789877e-02,3.375734455478200755e-03,-3.949090299034286878e-05,1.324034279034909669e-05
-4.297372152416637891e-05,3.024612237449626415e-02,-3.377839842291856243e-02,3.517868364910000170e-03,-4.297372152338061694e-05,1.440768350126704525e-05
-4.668189628396040279e-05,3.150592316374745822e-02,-3.518436694456375524e-02,3.662793288797373294e-03,-4.668189628294941136e-05,1.565049200473785180e-05
-5.062493238081766943e-05,3.279137606421132084e-02,-3.661884139543600952e-02,3.810493389789571580e-03,-5.062493237952357249e-05,1.697194141695312507e-05
-5.481252951995710062e-05,3.410247501891956745e-02,-3.808180225454093487e-02,3.960951967063416207e-03,-5.481252951830881516e-05,1.837526853481227205e-05
-5.925458178628352897e-05,3.543921359659827491e-02,-3.957322879439992974e-02,4.114151424141777175e-03,-5.925458178419409520e-05,1.986377363055148254e-05
-6.396117741628663800e-05,3.680158497688201108e-02,-4.109309903332106911e-02,4.270073236168188402e-03,-6.396117741365011581e-05,2.144082023386072587e-05
-6.894259855641450725e-05,3.818958193528796535e-02,-4.264138968688392650e-02,4.428697916648453858e-03,-6.894259855310231027e-05,2.310983490102563935e-05
-7.420932100744753236e-05,3.960319682795486462e-02,-4.421807611865426202e-02,4.590004983670618009e-03,-7.420932100330418599e-05,2.487430697062750201e-05
-7.977201395439789374e-05,4.104242157615311387e-02,-4.582313229014627759e-02,4.753972925615381623e-03,-7.977201394923607496e-05,2.673778830533205753e-05
-8.564153968145846012e-05,4.250724765057146276e-02,-4.745653071005026535e-02,4.920579166369606905e-03,-8.564153967505321052e-05,2.870389301929507402e-05
-9.182895327152630724e-05,4.399766605538703301e-02,-4.911824238274513366e-02,5.089800030056252853e-03,-9.182895326360840588e-05,3.077629719071125417e-05
-9.834550228982679126e-05,4.551366731212511119e-02,-5.080823675611575302e-02,5.261610705294737442e-03,-9.834550228007505680e-05,3.295873855903195079e-05
-1.052026264511662641e-04,4.705524144331571512e-02,-5.252648166869645918e-02,5.435985209006392004e-03,-1.052026264391987186e-04,3.525501620637666806e-05
-1.124119572703449201e-04,4.862237795595432399e-02,-5.427294329616284829e-02,5.612896349780426009e-03,-1.124119572557085974e-04,3.766899022266386799e-05
-1.199853176952648273e-04,5.021506582477439085e-02,-5.604758609719524831e-02,5.792315690816468403e-03,-1.199853176774241451e-04,4.020458135398763790e-05
-1.279347217222736991e-04,5.183329347533965903e-02,-5.785037275873820828e-02,5.974213512460537466e-03,-1.279347217005971638e-04,4.286577063376855378e-05
-1.362723739932908168e-04,5.347704876696475484e-02,-5.968126414068148505e-02,6.158558774352013675e-03,-1.362723739670358312e-04,4.565659899621003900e-05
-1.450106693742686016e-04,5.514631897547266765e-02,-6.154021921998921452e-02,6.345319077199959405e-03,-1.450106693425641990e-04,4.858116687159466857e-05
-1.541621925145520214e-04,5.684109077579839464e-02,-6.342719503430499506e-02,6.534460624207868301e-03,-1.541621924763792416e-04,5.164363376295959935e-05
-1.637397173867070443e-04,5.856135022444815957e-02,-6.534214662506186710e-02,6.725948182166757196e-03,-1.637397173408767614e-04,5.484821780369540873e-05
-1.737562068064004632e-04,6.030708274182417644e-02,-6.728502698012722716e-02,6.919745042237266351e-03,-1.737562067515281781e-04,5.819919529561899435e-05
-1.842248119319248815e-04,6.207827309442510294e-02,-6.925578697601408873e-02,7.115812980442238686e-03,-1.842248118664023700e-04,6.170090022707822096e-05
-1.951588717429764337e-04,6.387490537693304993e-02,-7.125437531969111560e-02,7.314112217892073525e-03,-1.951588716649398710e-04,6.535772377065424046e-05
-2.065719124983068531e-04,6.569696299419799934e-02,-7.328073849002524065e-02,7.514601380765941439e-03,-2.065719124056006827e-04,6.917411376003702015e-05
-2.184776471718876290e-04,6.754442864313120465e-02,-7.533482067889173128e-02,7.717237460072779408e-03,-2.184776470620242573e-04,7.315457414565889737e-05
-2.308899748672409873e-04,6.941728429451937687e-02,-7.741656373198803343e-02,7.921975771216799994e-03,-2.308899747373556813e-04,7.730366442868347426e-05
-2.438229802096121654e-04,7.131551117477191726e-02,-7.952590708938839237e-02,8.128769913393070479e-03,-2.438229800564121758e-04,8.162599907295879469e-05
-2.572909327156754989e-04,7.323908974761376978e-02,-8.166278772587862167e-02,8.337571728839532348e-03,-2.572909325353836280e-04,8.612624689455766335e-05
-2.713082861404908573e-04,7.518799969573702890e-02,-8.382714009111008613e-02,8.548331261972689360e-03,-2.713082859287823312e-04,9.080913042854252292e-05
-2.858896778014482143e-04,7.716221990242454198e-02,-8.601889604961437952e-02,8.760996718434957420e-03,-2.858896775533806430e-04,9.567942527260829685e-05
-3.010499278789646998e-04,7.916172843315941177e-02,-8.823798482072112148e-02,8.975514424082502163e-03,-3.010499275888995816e-04,1.007419594072736681e-04
-3.168040386937214154e-04,8.118650251723470712e-02,-9.048433291842195025e-02,9.191828783943221948e-03,-3.168040383552376171e-04,1.060016124923095194e-04
-3.331671939602593563e-04,8.323651852937742623e-02,-9.275786409122588339e-02,9.409882241175296369e-03,-3.331671935660568363e-04,1.114633151391127897e-04
-3.501547580167795352e-04,8.531175197140239419e-02,-9.505849926205139910e-02,9.629615236057499292e-03,-3.501547575585730915e-04,1.171320481587546561e-04
-3.677822750310254978e-04,8.741217745391056948e-02,-9.738615646820261706e-02,9.850966165043282055e-03,-3.677822744994264275e-04,1.230128417854542021e-04
-3.860654681821568861e-04,8.953776867804792705e-02,-9.974075080147759564e-02,1.007387133991134893e-02,-3.860654675665435315e-04,1.291107748752516528e-04
-4.050202388185597849e-04,9.168849841734061368e-02,-1.021221943484578731e-01,1.029826494704619115e-02,-4.050202381069338770e-04,1.354309740796800035e-04
-4.246626655915718964e-04,9.386433849962279308e-02,-1.045303961310296431e-01,1.052407900688279857e-02,-4.246626647704004778e-04,1.419786129942596697e-04
-4.450090035651407035e-04,9.606525978907348717e-02,-1.069652620471878979e-01,1.075124333355039104e-02,-4.450090026191824396e-04,1.487589112816675588e-04
-4.660756833014693739e-04,9.829123216837977461e-02,-1.094266948121756511e-01,1.097968549475071900e-02,-4.660756822135838414e-04,1.557771337694605789e-04
-4.878793099227480374e-04,1.005422245210429999e-01,-1.119145939000119466e-01,1.120933077190713369e-02,-4.878793086736853894e-04,1.630385895222630438e-04
-5.104366621491067749e-04,1.028182047138457567e-01,-1.144288554854620971e-01,1.144010212062122021e-02,-5.104366607172789198e-04,1.705486308883580424e-04
-5.337646913129743620e-04,1.051191395794971728e-01,-1.169693723865058849e-01,1.167192013147430422e-02,-5.337646896742027783e-04,1.783126525206551538e-04
-5.578805203500672525e-04,1.074449948994743442e-01,-1.195360340073590433e-01,1.190470299121180152e-02,-5.578805184773080348e-04,1.863360903720398206e-04
-5.828014427672831028e-04,1.097957353870782915e-01,-1.221287262821047770e-01,1.213836644434875510e-02,-5.828014406303266923e-04,1.946244206651446304e-04
-6.085449215878198717e-04,1.121713246707222444e-01,-1.247473316189923603e-01,1.237282375523543997e-02,-6.085449191529622177e-04,2.031831588366167746e-04
-6.351285882738897737e-04,1.145717252774709760e-01,-1.273917288454607943e-01,1.260798567062229938e-02,-6.351285855035751970e-04,2.120178584559958234e-04
-6.625702416274488644e-04,1.169968986168498509e-01,-1.300617931539456706e-01,1.284376038276384933e-02,-6.625702384798805040e-04,2.211341101193488074e-04
-6.908878466694160555e-04,1.194468049649418800e-01,-1.327573960485282645e-01,1.308005349310149834e-02,-6.908878430981316198e-04,2.305375403178541304e-04
-7.200995334979043601e-04,1.219214034487917792e-01,-1.354784052924857540e-01,1.331676797656550573e-02,-7.200995294513149077e-04,2.402338102815603155e-04
-7.502235961260436594e-04,1.244206520311356978e-01,-1.382246848568022823e-01,1.355380414653653380e-02,-7.502235915469346490e-04,2.502286147985901469e-04
-7.812784913000336926e-04,1.269445074954753672e-01,-1.409960948697003003e-01,1.379105962050730660e-02,-7.812784861250204969e-04,2.605276810101002892e-04
-8.132828372981101015e-04,1.294929254315154155e-01,-1.437924915672522674e-01,1.402842928648517784e-02,-8.132828314570502608e-04,2.711367671813498612e-04
-8.462554127111762909e-04,1.320658602209826282e-01,-1.466137272451321083e-01,1.426580527017619685e-02,-8.462554061265325448e-04,2.820616614492739427e-04
-8.802151552059034149e-04,1.346632650238456796e-01,-1.494596502115665415e-01,1.450307690299144567e-02,-8.802151477920534990e-04,2.933081805470029034e-04
-9.151811602711605381e-04,1.372850917649536817e-01,-1.523301047415457077e-01,1.474013069091622413e-02,-9.151811519336523369e-04,3.048821685058116524e-04
-9.511726799486976266e-04,1.399312911211122723e-01,-1.552249310323522147e-01,1.497685028428247071e-02,-9.511726705834438285e-04,3.167894953350292790e-04
-9.882091215490601890e-04,1.426018125086145061e-01,-1.581439651604676366e-01,1.521311644848469258e-02,-9.882091110414699484e-04,3.290360556804840394e-04
-1.026310046353777700e-03,1.452966040712457552e-01,-1.610870390399147811e-01,1.544880703567919934e-02,-1.026310034577819020e-03,3.416277674621051520e-04
-1.065495168304921286e-03,1.480156126687785789e-01,-1.640539803820935116e-01,1.568379695750627550e-02,-1.065495155122112708e-03,3.545705704913486756e-04
-1.105784352683193911e-03,1.507587838659761037e-01,-1.670446126571671353e-01,1.591795815887424650e-02,-1.105784337941517498e-03,3.678704250691612523e-04
-1.147197614775767810e-03,1.535260619221201217e-01,-1.700587550570555329e-01,1.615115959284403602e-02,-1.147197598308500590e-03,3.815333105652419609e-04
-1.189755118535148082e-03,1.563173897810808122e-01,-1.730962224600902932e-01,1.638326719665215633e-02,-1.189755100159606109e-03,3.955652239794086537e-04
-1.233477175230398735e-03,1.591327090619433504e-01,-1.761568253973860299e-01,1.661414386890931391e-02,-1.233477154746587907e-03,4.099721784859211224e-04
-1.278384242092124373e-03,1.619719600502083079e-01,-1.792403700209805051e-01,1.684364944801125183e-02,-1.278384219281292807e-03,4.247602019616608746e-04
-1.324496920952660363e-03,1.648350816895790549e-01,-1.823466580737959086e-01,1.707164069179731292e-02,-1.324496895575745601e-03,4.399353354991107743e-04
-1.371835956882978737e-03,1.677220115743524309e-01,-1.854754868614702235e-01,1.729797125849161232e-02,-1.371835928678945228e-03,4.555036319051248032e-04
-1.420422236827875847e-03,1.706326859424250053e-01,-1.886266492261088057e-01,1.752249168896045581e-02,-1.420422205511931218e-03,4.714711541865213517e-04
-1.470276788241054204e-03,1.735670396689290018e-01,-1.917999335220016144e-01,1.774504939031873452e-02,-1.470276753502744969e-03,4.878439740235784926e-04
-1.521420777721777928e-03,1.765250062605099313e-01,-1.949951235933521931e-01,1.796548862091674678e-02,-1.521420739222950321e-03,5.046281702325516004e-04
-1.573875509654816367e-03,1.795065178502577297e-01,-1.982119987540612305e-01,1.818365047673778379e-02,-1.573875467027438177e-03,5.218298272183766098e-04
-1.627662424855453325e-03,1.825115051933023924e-01,-2.014503337696052498e-01,1.839937287923539347e-02,-1.627662377699287417e-03,5.394550334187621062e-04
-1.682803099221375550e-03,1.855398976630838748e-01,-2.047098988410505638e-01,1.861249056463794987e-02,-1.682803047101498559e-03,5.575098797409142092e-04
-1.739319242393314426e-03,1.885916232483061394e-01,-2.079904595912379361e-01,1.882283507474665635e-02,-1.739319184837470004e-03,5.760004579921757743e-04
-1.797232696426342546e-03,1.916666085505829564e-01,-2.112917770531728967e-01,1.903023474925157402e-02,-1.797232632922118531e-03,5.949328593058987374e-04
-1.856565434473777176e-03,1.947647787827832822e-01,-2.146136076606533494e-01,1.923451471958868841e-02,-1.856565364465602571e-03,6.143131725639032828e-04
-1.917339559485679249e-03,1.978860577680826571e-01,-2.179557032411633954e-01,1.943549690435937213e-02,-1.917339482371626692e-03,6.341474828169118292e-04
-1.979577302923977728e-03,2.010303679397254517e-01,-2.213178110110601837e-01,1.963300000633185979e-02,-1.979577218052360182e-03,6.544418697043764051e-04
-2.043301023496267403e-03,2.041976303415035110e-01,-2.246996735730772410e-01,1.982683951104254050e-02,-2.043300930162021255e-03,6.752024058751497507e-04
-2.108533205910370460e-03,2.073877646289530863e-01,-2.281010289161649884e-01,2.001682768701308623e-02,-2.108533103351215715e-03,6.964351554104753102e-04
-2.175296459651785124e-03,2.106006890712734947e-01,-2.315216104176865131e-01,2.020277358759748135e-02,-2.175296347044146199e-03,7.181461722508000137e-04
-2.243613517786148797e-03,2.138363205539676737e-01,-2.349611468479830545e-01,2.038448305447107187e-02,-2.243613394240822050e-03,7.403414986279346693e-04
-2.313507235788876942e-03,2.170945745822053241e-01,-2.384193623773210591e-01,2.056175872277177935e-02,-2.313507100346442764e-03,7.630271635041082539e-04
-2.385000590404156521e-03,2.203753652849069766e-01,-2.418959765852293220e-01,2.073440002790158040e-02,-2.385000442030110399e-03,7.862091810194835355e-04
-2.458116678535479313e-03,2.236786054195464557e-01,-2.453907044722308528e-01,2.090220321399422279e-02,-2.458116516115079701e-03,8.098935489497102388e-04
-2.532878716169912562e-03,2.270042063776690489e-01,-2.489032564739723230e-01,2.106496134405313331e-02,-2.532878538502720839e-03,8.340862471751156037e-04
-2.609310037338312231e-03,2.303520781911191084e-01,-2.524333384777490141e-01,2.122246431176121745e-02,-2.609309843132416942e-03,8.587932361631324006e-04
-2.687434093113681092e-03,2.337221295389727560e-01,-2.559806518414202148e-01,2.137449885496218657e-02,-2.687433880979590850e-03,8.840204554655797580e-04
-2.767274450649881683e-03,2.371142677551668076e-01,-2.595448934147078224e-01,2.152084857081080008e-02,-2.767274219094066796e-03,9.097738222324128037e-04
-2.848854792262885127e-03,2.405283988368168979e-01,-2.631257555628656042e-01,2.166129393258725555e-02,-2.848854539680958833e-03,9.360592297435609173e-04
-2.932198914556764530e-03,2.439644274532140611e-01,-2.667229261927044348e-01,2.179561230816871864e-02,-2.932198639226279123e-03,9.628825459604729853e-04
-3.017330727596584036e-03,2.474222569554892781e-01,-2.703360887809552193e-01,2.192357798014880205e-02,-3.017330427669427141e-03,9.902496120989844660e-04
-3.104274254130348892e-03,2.509017893869338600e-01,-2.739649224049470755e-01,2.204496216759366245e-02,-3.104273927624727741e-03,1.018166241225112621e-03
-3.193053628862144167e-03,2.544029254939623175e-01,-2.776091017755756285e-01,2.215953304942100063e-02,-3.193053273654130556e-03,1.046638216875380193e-03
-3.283693097778565915e-03,2.579255647377027838e-01,-2.812682972725332742e-01,2.226705578938635577e-02,-3.283692711593185799e-03,1.075671291703247977e-03
-3.376217017530514734e-03,2.614696053061998926e-01,-2.849421749817683258e-01,2.236729256265865967e-02,-3.376216597932365972e-03,1.105271186153231402e-03
-3.470649854872403031e-03,2.650349441272125128e-01,-2.886303967351381283e-01,2.246000258396508784e-02,-3.470649399255773971e-03,1.135443587164242226e-03
-3.567016186160754457e-03,2.686214768815889387e-01,-2.923326201522182810e-01,2.254494213728302707e-02,-3.567015691739229902e-03,1.166194146903690989e-03
-3.665340696914172643e-03,2.722290980171998553e-01,-2.960484986842243371e-01,2.262186460705496727e-02,-3.665340160709699459e-03,1.197528481533847956e-03
-3.765648181436578781e-03,2.758577007634092082e-01,-2.997776816600025152e-01,2.269052051090014038e-02,-3.765647600267968149e-03,1.229452170011939008e-03
-3.867963542505575489e-03,2.795071771460612142e-01,-3.035198143340415156e-01,2.275065753379469646e-02,-3.867962912976427494e-03,1.261970752925420424e-03
-3.972311791127759728e-03,2.831774180029617005e-01,-3.072745379364525409e-01,2.280202056369035751e-02,-3.972311109613770388e-03,1.295089731363841803e-03
-4.078718046362701279e-03,2.868683129998305104e-01,-3.110414897248661159e-01,2.284435172853961984e-02,-4.078717308998345940e-03,1.328814565828672321e-03
-4.187207535217312392e-03,2.905797506466993863e-01,-3.148203030381874767e-01,2.287739043469376107e-02,-4.187206737881862990e-03,1.363150675182423898e-03
-4.297805592612200659e-03,2.943116183147326814e-01,-3.186106073521517423e-01,2.290087340663828769e-02,-4.297804730915061669e-03,1.398103435638364724e-03
-4.410537661421574593e-03,2.980638022534422560e-01,-3.224120283366171957e-01,2.291453472802866195e-02,-4.410536730686906437e-03,1.433678179792076054e-03
-4.525429292588187269e-03,3.018361876082715778e-01,-3.262241879145320600e-01,2.291810588398774523e-02,-4.525428287838789872e-03,1.469880195696045538e-03
-4.642506145314723165e-03,3.056286584385206617e-01,-3.300467043225088215e-01,2.291131580462483011e-02,-4.642505061255154490e-03,1.506714725978461735e-03
-4.761793987332973467e-03,3.094410977355835368e-01,-3.338791921729367118e-01,2.289389090973474941e-02,-4.761792818331862277e-03,1.544186967007306170e-03
-4.883318695252047981e-03,3.132733874414698749e-01,-3.377212625175624594e-01,2.286555515463425600e-02,-4.883317435323586940e-03,1.582302068100792207e-03
-5.007106254986812797e-03,3.171254084675806939e-01,-3.415725229124663698e-01,2.282603007709167048e-02,-5.007104897771386814e-03,1.621065130785153199e-03
-5.133182762267636187e-03,3.209970407137086035e-01,-3.454325774843592933e-01,2.277503484530466957e-02,-5.133181301011565181e-03,1.660481208100705180e-03
-5.261574423232468802e-03,3.248881630872313964e-01,-3.493010269981258742e-01,2.271228630688006470e-02,-5.261572850766822393e-03,1.700555303957078986e-03
-5.392307555102176728e-03,3.287986535224692863e-01,-3.531774689255350319e-01,2.263749903876853195e-02,-5.392305863820627022e-03,1.741292372538430630e-03
-5.525408586939952252e-03,3.327283890001726530e-01,-3.570614975150413484e-01,2.255038539810644976e-02,-5.525406768775650845e-03,1.782697317759393855e-03
-5.660904060495599438e-03,3.366772455671110942e-01,-3.609527038625969242e-01,2.245065557391620267e-02,-5.660902106897004911e-03,1.824774992772473748e-03
-5.798820631135297339e-03,3.406450983557299805e-01,-3.648506759833925472e-01,2.233801763961595563e-02,-5.798818533040948908e-03,1.867530199527508723e-03
-5.939185068857453197e-03,3.446318216038435911e-01,-3.687549988844501803e-01,2.221217760628901861e-02,-5.939182816669649756e-03,1.910967688383776591e-03
-6.082024259395131353e-03,3.486372886743325239e-01,-3.726652546379812803e-01,2.207283947666299068e-02,-6.082021842952455189e-03,1.955092157775248016e-03
-6.227365205405423036e-03,3.526613720748141279e-01,-3.765810224554321795e-01,2.191970529974819268e-02,-6.227362613954096938e-03,1.999908253929422088e-03
-6.375235027746097884e-03,3.567039434772522055e-01,-3.805018787621330389e-01,2.175247522608502251e-02,-6.375232249910107139e-03,2.045420570640124180e-03
-6.525660966839721099e-03,3.607648737374758441e-01,-3.844273972724681632e-01,2.157084756354961386e-02,-6.525657990589690816e-03,2.091633649094569621e-03
-6.678670384125385412e-03,3.648440329145746785e-01,-3.883571490654864067e-01,2.137451883366733515e-02,-6.678667196746141191e-03,2.138551977754934129e-03
-6.834290763598094287e-03,3.689412902901394453e-01,-3.922907026608696834e-01,2.116318382838373521e-02,-6.834287351654875012e-03,2.186179992294611397e-03
-6.992549713435733047e-03,3.730565143873161849e-01,-3.962276240951775885e-01,2.093653566724285736e-02,-6.992546062739019366e-03,2.234522075589260616e-03
-7.153474967713526443e-03,3.771895729896437843e-01,-4.001674769982888069e-01,2.069426585492311829e-02,-7.153471063282422493e-03,2.283582557762694684e-03
-7.317094388205742407e-03,3.813403331596438850e-01,-4.041098226699588181e-01,2.043606433908147502e-02,-7.317090214229872609e-03,2.333365716287585673e-03
-7.483435966274356622e-03,3.855086612571333449e-01,-4.080542201564150706e-01,2.016161956845705788e-02,-7.483431506074231590e-03,2.383875776140905595e-03
-7.652527824844301482e-03,3.896944229572294471e-01,-4.120002263269118004e-01,1.987061855118619005e-02,-7.652523060830097520e-03,2.435116910013951971e-03
-7.824398220464847536e-03,3.938974832680199323e-01,-4.159473959501685525e-01,1.956274691328127938e-02,-7.824393134093552901e-03,2.487093238576751787e-03
-7.999075545456587472e-03,3.981177065478678778e-01,-4.198952817706157470e-01,1.923768895722710245e-02,-7.999070117187463344e-03,2.539808830796569730e-03
-8.176588330143421540e-03,4.023549565223253910e-01,-4.238434345843759554e-01,1.889512772064863913e-02,-8.176582539391723942e-03,2.593267704310195029e-03
-8.356965245168886114e-03,4.066090963006279702e-01,-4.277914033149066153e-01,1.853474503500578824e-02,-8.356959070257789779e-03,2.647473825849612668e-03
-8.540235103896070754e-03,4.108799883917448326e-01,-4.317387350882352925e-01,1.815622158427123572e-02,-8.540228522006752462e-03,2.702431111720608389e-03
