0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.024019071229304418e-08,0.000000000000000000e+00,4.999999723171342225e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.399907429478409790e-07,0.000000000000000000e+00,4.999997792031936616e-01,0.000000000000000000e+00
-1.691325757886282077e-06,0.000000000000000000e+00,9.999999999985696997e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999999985696997e-01,0.000000000000000000e+00,-1.691325757886282077e-06,2.153462837971010178e-06,0.000000000000000000e+00,4.999992570553208893e-01,0.000000000000000000e+00
-3.996975989576322967e-06,0.000000000000000000e+00,9.999999999920120564e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999999920120564e-01,0.000000000000000000e+00,-3.996975989576322967e-06,5.089107889299083349e-06,0.000000000000000000e+00,4.999982442577781683e-01,0.000000000000000000e+00
-7.783013695551161036e-06,0.000000000000000000e+00,9.999999999697123387e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999999697123387e-01,0.000000000000000000e+00,-7.783013695551161036e-06,9.909640814491141032e-06,0.000000000000000000e+00,4.999965811739189858e-01,0.000000000000000000e+00
-1.340836716627146975e-05,0.000000000000000000e+00,9.999999999101077952e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999999101077952e-01,0.000000000000000000e+00,-1.340836716627146975e-05,1.707206330693693795e-05,0.000000000000000000e+00,4.999941101381590869e-01,0.000000000000000000e+00
-2.122749581363167609e-05,0.000000000000000000e+00,9.999999997746966685e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999997746966685e-01,0.000000000000000000e+00,-2.122749581363167609e-05,2.702768710764577150e-05,0.000000000000000000e+00,4.999906754479478965e-01,0.000000000000000000e+00
-3.159040844801258872e-05,0.000000000000000000e+00,9.999999995010230291e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999995010230291e-01,0.000000000000000000e+00,-3.159040844801258872e-05,4.022215727703535768e-05,0.000000000000000000e+00,4.999861233557393869e-01,0.000000000000000000e+00
-4.484268155483776971e-05,0.000000000000000000e+00,9.999999989945669299e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999989945669299e-01,0.000000000000000000e+00,-4.484268155483776971e-05,5.709547546672073831e-05,0.000000000000000000e+00,4.999803020609639992e-01,0.000000000000000000e+00
-6.132547757036751557e-05,0.000000000000000000e+00,9.999999981195929477e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999981195929477e-01,0.000000000000000000e+00,-6.132547757036751557e-05,7.808202319130315525e-05,0.000000000000000000e+00,4.999730617019990109e-01,0.000000000000000000e+00
-8.137556315638855980e-05,0.000000000000000000e+00,9.999999966890088521e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999966890088521e-01,0.000000000000000000e+00,-8.137556315638855980e-05,1.036105851001588806e-04,0.000000000000000000e+00,4.999642543481404577e-01,0.000000000000000000e+00
-1.053253274733750215e-04,0.000000000000000000e+00,9.999999944532876883e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999944532876883e-01,0.000000000000000000e+00,-1.053253274733750215e-04,1.341043722492280400e-04,0.000000000000000000e+00,4.999537339915740009e-01,0.000000000000000000e+00
-1.335028004516083402e-04,0.000000000000000000e+00,9.999999910885011278e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999910885011278e-01,0.000000000000000000e+00,-1.335028004516083402e-04,1.699810453728036700e-04,0.000000000000000000e+00,4.999413565393464043e-01,0.000000000000000000e+00
-1.662316710596507742e-04,0.000000000000000000e+00,9.999999861835157100e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999861835157100e-01,0.000000000000000000e+00,-1.662316710596507742e-04,2.116527381553206123e-04,0.000000000000000000e+00,4.999269798053364577e-01,0.000000000000000000e+00
-2.038313055694708433e-04,0.000000000000000000e+00,9.999999792263992715e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999792263992715e-01,0.000000000000000000e+00,-2.038313055694708433e-04,2.595260805031439138e-04,0.000000000000000000e+00,4.999104635022263987e-01,0.000000000000000000e+00
-2.466167658174211541e-04,0.000000000000000000e+00,9.999999695900849694e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999695900849694e-01,0.000000000000000000e+00,-2.466167658174211541e-04,3.140022218163584871e-04,0.000000000000000000e+00,4.998916692334733902e-01,0.000000000000000000e+00
-2.948988274601645502e-04,0.000000000000000000e+00,9.999999565173398608e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999565173398608e-01,0.000000000000000000e+00,-2.948988274601645502e-04,3.754768542605573336e-04,0.000000000000000000e+00,4.998704604852801103e-01,0.000000000000000000e+00
-3.489839982245449912e-04,0.000000000000000000e+00,9.999999391050826691e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999391050826691e-01,0.000000000000000000e+00,-3.489839982245449912e-04,4.443402360386304725e-04,0.000000000000000000e+00,4.998467026185666739e-01,0.000000000000000000e+00
-4.091745361502950010e-04,0.000000000000000000e+00,9.999999162880959247e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999162880959247e-01,0.000000000000000000e+00,-4.091745361502950010e-04,5.209772146625544923e-04,0.000000000000000000e+00,4.998202628609413889e-01,0.000000000000000000e+00
